screen_name,favorites_count,followers_count,friends_count,listed_count,statuses_count,scaled_followers,scaled_friends,influence,weighted_influence,cluster,clustering_coeff,degree_centrality,closeness_centrality,label,cycle,triangles,avg_neighbor,majority_neighbor,repliers_cluster_coeff,repliers_closeness,repliers_clique_num,repliers_pagerank,repliers_degree_centrality,connected_to_Trump,connected_to_TheDailyShow,center_node
briangreen710,11840,691,1661,15,15792,0.002143865473217194,0.02072545325231149,0.4160144491270319,0.0008918790138429146,2.0,0.00026037120649507805,0.002173298295101666,0.3410690711951801,-2,1.0,792.0,2.0,2.0,0.6666666666666666,0.2240150537755568,3.0,0.00043857708017986985,0.0033296337402885685,1.0,0.0,0
drachman56,2960,4767,4795,13,15382,0.014789879465740037,0.059830552886715,0.994160583941606,0.01470351520608608,4.0,0.0014793690415697675,0.004482262555929176,0.3472437561541645,2,1.0,19145.0,1.0,2.0,0.6222222222222222,0.2359944684159609,6.0,0.0008112137476607674,0.011098779134295227,1.0,0.0,0
MJustSaying4u,27462,307,241,2,5044,0.0009524843708794194,0.003007124764483486,1.2738589211618256,0.0012133307131119572,2.0,0.002345561406977371,0.0008316147509428342,0.3688487649977329,2,1.0,1044.0,0.3333333333333333,-999.0,0.4,0.2475790496145004,4.0,0.0006852179852292488,0.006659267480577137,1.0,0.0,0
Jgigi8,17808,3770,4191,20,25708,0.011696632176597428,0.052294024431329016,0.8995466475781436,0.01052166626241286,4.0,0.0034127502971461852,0.004556262173597818,0.3870517083770658,0,1.0,45636.0,1.12,2.0,0.4566666666666666,0.26746039753808903,10.0,0.001753992951009308,0.02774694783573807,1.0,0.0,0
mrshobbs58,104653,3632,2719,97,69145,0.01126847959294479,0.03392685574535518,1.3357852151526295,0.015052268437504774,1.0,0.00106698790475433,0.004639952217389734,0.3786590084813489,-999,1.0,14797.0,0.7894736842105263,2.0,0.16374269005847952,0.25997623324762703,5.0,0.0017099618543720164,0.021087680355160933,1.0,0.0,0
armkevgto,8,9,114,0,346,2.792299458604161e-05,0.001422457357473516,0.07894736842105263,2.2044469410032843e-06,2.0,0.0,0.00011452321782051746,0.3167792074698718,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
illetanod,150,38,146,0,337,0.00011789708825217568,0.0018217436332555559,0.2602739726027397,3.068554351768956e-05,0.0,0.0,0.0001488801831666727,0.3287744125192317,2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
WallaceKennett,6893,2722,4984,3,8948,0.008445154584800583,0.062188837453052676,0.5461476725521669,0.0046123015208321,4.0,0.002872092198032243,0.005084830871230975,0.38976287414676597,0,1.0,47835.0,0.6521739130434783,-999.0,0.5019762845849802,0.2771175233518662,10.0,0.0016804850357187392,0.025527192008879027,1.0,1.0,0
shallit43,1762,143,172,8,10041,0.00044366535842266106,0.002146163732328463,0.8313953488372093,0.0003688613154327938,0.0,0.0,0.0002801414097455735,0.32618546874362103,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
dee4077,29247,141,215,5,6248,0.0004374602485146518,0.002682704665410579,0.6558139534883721,0.0002868925350723996,3.0,0.0,0.00027926046191618486,0.3230821475777167,2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
grieve51166,53119,2021,3056,61,76938,0.006270263562043342,0.03813183933718478,0.6613219895287958,0.0041466631737204175,3.0,4.232821029713081e-05,0.0039061226755090334,0.3342973867608341,2,1.0,416.0,0.0,-999.0,0.0,0.16551698300528714,2.0,0.0003493278618127439,0.0011098779134295226,1.0,0.0,0
cajungirl4good,14147,11026,10712,3,18054,0.034208770922854966,0.13366108081803774,1.0293129200896192,0.03521152989128072,4.0,0.002476530250609549,0.010879705692949158,0.3532334302021145,2,1.0,188848.0,0.8507462686567164,2.0,0.22885572139303484,0.26847735722454563,10.0,0.0043076775881241616,0.07436182019977802,1.0,0.0,0
2blacksocks,4174,471,749,1,3228,0.0014613033833361776,0.009345794392523366,0.6288384512683578,0.000918923756410333,1.0,0.002150966113714123,0.0014747066663965095,0.3737640197907405,-2,1.0,3012.0,0.6,-999.0,0.3,0.2521769462501982,3.0,0.0005732898670294162,0.005549389567147614,1.0,0.0,0
kmck085,478,23,698,0,343,7.135876394210634e-05,0.00870943189049574,0.0329512893982808,2.35136328175995e-06,3.0,0.0,0.0007056392113402653,0.3309401163502202,1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0,0
Eliseu_2017,4864,47,191,0,1387,0.00014582008283821728,0.002383239958574049,0.2460732984293193,3.588242876123671e-05,3.0,0.0,0.00021318937471204017,0.3179611946047109,-999,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
TheBikeAttorney,3275,324,1805,9,4212,0.0010052278050974976,0.022522241493330673,0.17950138504155125,0.0001804397832972794,3.0,0.0,0.0,0.0,0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
eowynsister,48132,1065,1502,4,18075,0.0033042210260149233,0.018741499569519485,0.7090545938748336,0.002342873097673697,0.0,0.00031855375715482724,0.001879942667915264,0.3343567664810805,2,1.0,725.0,-1.0,-2.0,0.0,0.16054921543896206,2.0,0.0008781875540160093,0.002219755826859045,0.0,1.0,0
ilsadhinsley,13478,410,286,1,9187,0.0012720475311418953,0.003568621089801979,1.4335664335664335,0.0018235646425460734,2.0,0.0015629989411942654,0.0005268068019743801,0.3320951475632013,2,1.0,279.0,2.0,2.0,0.0,0.19657445698790504,2.0,0.0003647387601858665,0.002219755826859045,1.0,0.0,0
jimkngo,6548,165,240,1,5929,0.0005119215674107627,0.002994647068365297,0.6875,0.00035194607759489937,0.0,0.0014192558496355964,0.00034885534043788396,0.3317654111424629,-999,1.0,111.0,0.0,0.0,0.0,0.11084700934074647,2.0,0.0007172158647660086,0.0011098779134295226,0.0,0.0,0
martincynthia,40623,807,547,44,33299,0.0025037618478817307,0.00682529977664924,1.4753199268738575,0.003693849746326429,3.0,0.0003402619354054696,0.00118575577835705,0.3354677839404661,2,1.0,308.0,1.0,2.0,0.16666666666666666,0.20231961303740828,3.0,0.0005035369296751347,0.00443951165371809,1.0,0.0,0
philippians437,12541,8531,8525,10,20047,0.02646789631261344,0.106372359407559,1.0007038123167156,0.026486524744035803,3.0,0.0,0.0,0.0,-999,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
TrFargo,178,96,56,1,3923,0.0002978452755844437,0.0006987509826185692,1.7142857142857142,0.0005105919010019035,3.0,0.0,0.00011892795696746044,0.3135231873292703,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
LiveOutLoud03,123,0,14,0,11,0.0,0.00017468774565464234,0.0,0.0,2.0,0.0,1.233326961144034e-05,0.3114494197492226,-2,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
forusewhendrunk,3957,57,281,3,3134,0.0001768456323782635,0.0035062326092110355,0.202846975088968,3.5872601585626405e-05,0.0,0.0,0.0002924746793570138,0.33095005498734986,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
rycart98,488,9,39,0,17,2.792299458604161e-05,0.0004866301486093608,0.2307692307692308,6.4437679813942174e-06,3.0,0.0,4.22854958106526e-05,0.2821027032846957,2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
jamesjburkeIII,30707,1510,1503,8,155975,0.004684857980546979,0.01875397726563768,1.004657351962741,0.004706677013057844,1.0,0.0018490341615626427,0.0026525339142890623,0.3497349574248095,2,1.0,8379.0,1.181818181818182,2.0,0.5454545454545454,0.2495036924030229,6.0,0.0009061121427746588,0.01220865704772475,1.0,0.0,0
JasonTAGinJAX,4301,117,136,19,30578,0.00036299892961854085,0.0016969666720736685,0.8602941176470589,0.0003122858438630094,3.0,0.0033620336203362034,0.00023873686176430943,0.3628398503533904,-999,1.0,123.0,1.0,-999.0,0.0,0.2486251582748433,2.0,0.00039296768375007244,0.002219755826859045,1.0,0.0,0
__SERIOUSLY___,9614,3867,4847,12,15802,0.011997580007135876,0.06047939308486081,0.7978130802558283,0.009571826261108815,1.0,0.0017949015183286426,0.005057521488519928,0.3874828463550521,-2,1.0,29574.0,1.12,2.0,0.2766666666666667,0.2676631726688988,7.0,0.0019698349479570334,0.02774694783573807,1.0,0.0,0
Elaines2cents,105643,4611,3858,19,17327,0.014305880892915316,0.04813895162397215,1.1951788491446345,0.01709808626159474,1.0,0.0018182505897773515,0.005105092671306913,0.3872260034741472,1,1.0,30525.0,0.8846153846153846,2.0,0.26153846153846155,0.26746039753808903,7.0,0.001974951343677245,0.028856825749167588,1.0,0.0,0
MMKinney,22551,270,99,12,22689,0.0008376898375812481,0.0012352919157006847,2.727272727272727,0.002284608647948859,3.0,0.0,0.00030568889679784267,0.3237584621015149,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
UneducatedLoser,18861,2156,2281,3,25723,0.0066891084808339656,0.028461624845588517,0.9451994739149496,0.0063225418170442926,3.0,0.0,0.0,0.0,2,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
JaHardy65,134,311,420,1,494,0.0009648945906954377,0.00524063236963927,0.7404761904761905,0.0007144814707292407,2.0,0.0034703954958696754,0.0004105216884950857,0.3304111436222179,2,1.0,376.0,2.0,2.0,0.0,0.1992368649832265,2.0,0.0004339237341892983,0.0033296337402885685,1.0,0.0,0
DarthvaderRetur,44242,269,115,6,16225,0.0008345872826272435,0.0014349350535917047,2.3391304347826085,0.0019522085132759,2.0,0.002785471730591678,0.0003153793229211173,0.3267816871567082,-999,1.0,178.0,0.5,2.0,0.0,0.19083660797312296,2.0,0.00039568187728365967,0.002219755826859045,0.0,0.0,0
Sick_of_Bias,40693,3096,4678,3,15272,0.009605510137598312,0.058370662440886914,0.6618212911500642,0.006357131121420345,1.0,0.002948858027854884,0.0036550525441332842,0.387423198836268,0,1.0,25375.0,0.6521739130434783,2.0,0.3399209486166008,0.2670557675871993,7.0,0.0017201749769552748,0.025527192008879027,1.0,0.0,0
CORredbank,3406,27,228,1,3962,8.376898375812481e-05,0.002844914714947032,0.11842105263157895,9.92001123451478e-06,3.0,0.0,0.0,0.0,0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
PatrickKanaley,308,44,46,2,886,0.0001365124179762034,0.0005739740214366823,0.9565217391304348,0.0001305770954554989,3.0,0.0,0.0,0.0,-999,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
penniryn,4376,1059,773,8,49792,0.003285605696290896,0.009645259099359895,1.3699870633893922,0.0045012372993170225,1.0,0.0007876112084840148,0.0014491591793442402,0.3331879336182357,2,1.0,1065.0,2.0,2.0,0.0,0.20743109562295967,2.0,0.0004156792608411057,0.0033296337402885685,1.0,0.0,0
anderfinn,8766,737,817,10,3835,0.002286583001101407,0.0101942777285602,0.9020807833537332,0.0020626825848368874,3.0,0.0,0.0,0.0,2,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
jthunda65,9754,17050,17540,6,5974,0.05289856196577882,0.21885878991303045,0.9720638540478904,0.05142078001804611,4.0,0.002089381604700041,0.01589229884217027,0.3632165013598858,1,1.0,339967.0,0.8539325842696629,2.0,0.2579162410623085,0.2801966069446647,11.0,0.005624034509884131,0.09877913429522753,1.0,0.0,1
JeromeDaniels16,65,6,157,0,30,1.861532972402773e-05,0.001958998290555632,0.03821656050955414,7.114138748036077e-07,3.0,0.0,0.0001435944961903411,0.3147717131835042,-1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
BIG_George_NYC,18403,10802,8744,82,23024,0.03351379861315793,0.10910497485744232,1.2353613906678866,0.041401652861314274,1.0,0.00019816978214922093,0.017402243421742326,0.3523507353413026,2,1.0,38663.0,1.1153846153846154,2.0,0.2707692307692308,0.2601678148491359,6.0,0.00207983271222063,0.028856825749167588,1.0,0.0,0
schibes78,8013,341,1309,9,9838,0.0010579712393155765,0.016333304218709058,0.2605042016806723,0.0002756059530990157,3.0,0.0,0.001324945535400448,0.3334637732412937,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
jthebombdotcom,13409,5768,5815,1,16980,0.017895536974698662,0.07255780292726753,0.9919174548581255,0.017750895489262578,4.0,0.001985160272200969,0.005400210194152093,0.3838868637983578,2,1.0,37292.0,0.96,2.0,0.2866666666666667,0.2648520065643492,7.0,0.0018067470091615765,0.02774694783573807,1.0,0.0,0
tobyismybaby,3036,156,451,0,1935,0.00048399857282472117,0.005627440949303121,0.3458980044345898,0.00016741414048926053,0.0,0.0,0.00045192623647634963,0.3275141316329723,-999,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
maggy_pauline,3441,1935,2377,0,2384,0.006003443835998945,0.029659483672934632,0.8140513251998317,0.004887111410457702,1.0,0.0028509248291945194,0.0023838448263255397,0.3744175855200933,0,1.0,10434.0,0.8,-999.0,0.4222222222222222,0.2580758221858753,5.0,0.0008547100305608527,0.011098779134295227,1.0,0.0,0
lightonterra,8125,3975,4779,5,8479,0.012332655942168376,0.05963090974882398,0.8317639673571877,0.010257858834509165,4.0,0.0050211951905619065,0.004187145033083996,0.3513088324942799,1,1.0,56705.0,0.9534883720930232,2.0,0.2812846068660022,0.2578873080717878,9.0,0.0029202864009207053,0.04772475027746948,0.0,0.0,0
KeithDB80,3759,2359,2980,113,34343,0.007318927136496904,0.03718353443220244,0.7916107382550336,0.005793741313757114,3.0,0.0,0.002846342436754553,0.3330253650562642,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
AnneLeake3,78,1,24,0,19,3.1025549540046227e-06,0.00029946470683652973,0.041666666666666664,1.2927312308352596e-07,3.0,0.0,2.995222619921225e-05,0.27535568482538136,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
atxflyboy,34938,575,563,1,37033,0.0017839690985526578,0.0070249429145402605,1.0213143872113677,0.001821993306692324,1.0,0.0037511339923287854,0.001741633858701254,0.3771545934609384,0,1.0,7327.0,1.1,2.0,0.6222222222222222,0.2620992759838734,5.0,0.0008975692637045209,0.011098779134295227,1.0,0.0,0
Wilfredo_Rosado,11367,2248,416,33,6407,0.0069745435366023924,0.005190721585166515,5.403846153846153,0.03768936026510139,3.0,0.0,0.0021785839820779975,0.3317498965768147,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
Jimmy14218993,117,3,44,0,108,9.307664862013867e-06,0.0005490186292003045,0.06818181818181818,6.346135133191273e-07,3.0,0.0,4.1404547981264e-05,0.3248707969044724,-1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
Debleespecial,20936,5987,6349,19,17978,0.018574996509625675,0.0792208926543803,0.9429831469522759,0.01751590866327436,4.0,0.001959614699881866,0.008397194709732094,0.3960733550055599,2,1.0,89015.0,0.7857142857142857,2.0,0.2181818181818181,0.2842574273351671,10.0,0.003922085521894127,0.06215316315205328,1.0,0.0,0
DeplorableMikeX,64140,4389,4968,20,26928,0.013617113693126293,0.06198919431516165,0.8834541062801933,0.012030095007876673,4.0,0.002886641324448477,0.004256739911605695,0.3824875820880357,-999,1.0,33692.0,0.625,2.0,0.3478260869565217,0.2656491533109688,7.0,0.0017097478590688364,0.02663706992230855,1.0,0.0,0
tim_nicolai,5419,766,2816,6,12768,0.002376557094767541,0.03513719226881948,0.2720170454545455,0.0006464640392727048,3.0,0.0,0.0029652703937220136,0.3335601015670519,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0,0
Deplorable_JJ,78577,3311,3686,0,77037,0.010272559452709306,0.04599278789164369,0.8982637004883343,0.00922746726747708,1.0,0.0019683700723698064,0.00418450218959583,0.3846452841090863,-2,1.0,22201.0,0.8571428571428571,2.0,0.2285714285714285,0.2620992759838734,5.0,0.0016128443164843494,0.02330743618201998,1.0,0.0,0
1JaimeLee,48159,744,460,193,64638,0.0023083008857794395,0.00573974021436682,1.617391304347826,0.00373342578047805,3.0,0.0,0.0008272100117958915,0.3274410984106105,2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
annszipszky,65543,552,1345,17,18424,0.0017126103346105518,0.016782501278963854,0.4104089219330855,0.0007028705611189772,3.0,2.570450640583357e-05,0.0015152302665483847,0.3332429084911028,2,1.0,38.0,2.0,2.0,0.0,0.180126390178713,2.0,0.0003087298292395088,0.0011098779134295226,1.0,0.0,0
kimberly010960,18135,3971,4696,63,74673,0.012320245722352356,0.05859526097101433,0.8456132879045997,0.010418163493070957,1.0,0.0017580733120108481,0.0048681177052013825,0.3898565831067752,2,1.0,26838.0,0.6666666666666666,2.0,0.4705882352941176,0.2660495288246251,8.0,0.0013741168700190573,0.019977802441731408,1.0,0.0,0
DeepEddy23,10,1,45,0,144,3.1025549540046227e-06,0.0005614963253184934,0.022222222222222227,6.894566564454717e-08,0.0,0.0,4.3166443640041193e-05,0.330490511609472,0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
JasFazolka,9732,466,238,49,46690,0.0014457906085661542,0.0029696916761289198,1.9579831932773109,0.002830833712570705,3.0,0.0,2.6428434881657873e-06,0.284242219033432,2,1.0,0.0,0.6666666666666666,-999.0,0.0,0.19208254883040124,2.0,0.0004861425857231496,0.0033296337402885685,0.0,0.0,0
IamstillBlakeD,16900,540,491,13,21392,0.0016753796751624965,0.00612654879403067,1.0997963340122199,0.001842576424822297,3.0,0.0,0.0006131396892544628,0.3218385821424494,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
DunnoAbout,30270,4602,5054,55,75024,0.014277957898329271,0.06306227618132589,0.9105658884052236,0.013001021418304571,4.0,0.004143646471826282,0.0058345174740406704,0.3881028909827838,0,1.0,90865.0,1.051282051282051,2.0,0.3792172739541161,0.2838004218249819,10.0,0.002614543860190124,0.04328523862375139,1.0,0.0,0
DontCallMeBum,6351,692,865,0,3189,0.002146968028171199,0.010793207142233259,0.8,0.0017175744225369591,3.0,0.0005711872126214336,0.0010166137951144395,0.3712462259936721,2,1.0,380.0,0.0,-999.0,1.0,0.2441547197443136,3.0,0.0003968703308122732,0.002219755826859045,1.0,0.0,0
bubbyCovfefe411,5915,2258,1731,7,3338,0.007005569086142438,0.021598891980584702,1.3044482957827843,0.009138402655407062,1.0,0.0019014130146658575,0.0023627020784202143,0.3453910596749895,2,1.0,6836.0,0.8333333333333334,2.0,0.30303030303030304,0.239679378649204,5.0,0.0009782588873362326,0.013318534961154274,1.0,0.0,0
TFisherwa,215,38,338,0,113,0.00011789708825217568,0.004217461287947794,0.1124260355029586,1.3254702229534544e-05,3.0,0.0,0.0003153793229211173,0.3309054805233028,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
1206geauxtigers,77117,1767,1598,30,56454,0.005482214603726168,0.019939358396865604,1.1057571964956194,0.00606199825080359,0.0,0.0009216465153140617,0.0020041563118590555,0.3412513878141001,0,1.0,2384.0,0.0,0.0,0.2,0.1587444805531823,3.0,0.0018034512532361195,0.005549389567147614,0.0,1.0,0
brenzachip,14208,3564,3965,5,4032,0.011057505856072477,0.04947406510861835,0.8988650693568726,0.009939205768232607,4.0,0.00415677160519168,0.0055446856381718215,0.39302466941768655,1,1.0,82321.0,1.024390243902439,2.0,0.39634146341463417,0.2808653339302128,11.0,0.0027059639620772213,0.04550499445061043,1.0,0.0,0
Taipan30,157,6839,7122,11,16571,0.021218373330437613,0.0888661517537402,0.9602639707947206,0.020375239428090827,4.0,0.003906236514594445,0.006501394980887837,0.358699709215465,0,1.0,106361.0,1.020408163265306,2.0,0.3460884353741497,0.2638622755981147,11.0,0.0031642724615944555,0.05438401775804662,1.0,0.0,0
k0art47,1784,49,124,0,3175,0.0001520251927462265,0.0015472343186554035,0.3951612903225806,6.007447132713789e-05,3.0,0.0010566356720202877,0.0001488801831666727,0.32561000865516565,0,1.0,15.0,2.0,2.0,0.0,0.1820772175091684,2.0,0.0003318284053123897,0.0011098779134295226,1.0,0.0,0
TapiaCorel,1827,50,96,4,4514,0.00015512774770023112,0.001197858827346119,0.5208333333333334,8.079570192720371e-05,0.0,0.0,0.00013038027874951217,0.32783205885417915,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
drugsandmedicin,7229,7814,7926,12,3701,0.02424336441059213,0.09889821943276393,0.9858692909412059,0.023900788481499728,4.0,0.003892872555641068,0.007373533331982547,0.3923601921174991,2,1.0,136345.0,1.1272727272727272,2.0,0.3333333333333333,0.2766831698669886,11.0,0.003674139656250915,0.06104328523862376,1.0,0.0,0
Melvitech64,454,22,92,0,3776,6.82562089881017e-05,0.0011479480428733641,0.2391304347826087,1.6322136931937364e-05,3.0,0.0,9.778520906213414e-05,0.3007900096993471,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
Charliebravillo,66,0,5,0,28,0.0,6.23884805909437e-05,0.0,0.0,3.0,0.0,4.404739146942979e-06,0.3187178496815005,1,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
CampKayio,48486,729,663,4,17275,0.0022617625614693693,0.008272712526359133,1.0995475113122173,0.0024869153956427912,0.0,0.000302750116599707,0.0009743282993037867,0.3391492148326508,2,1.0,185.0,1.0,0.0,0.0,0.2228836646150741,2.0,0.0005759166982281735,0.002219755826859045,0.0,1.0,0
_Dilios,406,12,146,0,549,3.723065944805547e-05,0.0018217436332555559,0.0821917808219178,3.060054201210038e-06,2.0,0.005341880341880342,0.00012685648743195779,0.3654473918596498,0,1.0,55.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0,0
JOHNBOSS187,11265,540,759,14,9780,0.0016753796751624965,0.009470571353705251,0.7114624505928854,0.0011919697293646214,2.0,0.0011202778983934,0.0010359946473609888,0.3727226311441588,0,1.0,774.0,0.0,-999.0,1.0,0.2441547197443136,3.0,0.0003968703308122732,0.002219755826859045,1.0,0.0,0
