UserID,TwitterName,Followers,Followings,Verified,FakeNews
7.96042e+17,JanGrandma71216,14,148,False,Hiring
8.42872e+17,PeterPa36145286,2107,3256,False,Hiring
2584438165.0,Lucymax111,2068,2670,False,Hiring
7.75464e+17,CEwing84,226,521,False,Hiring
65490861.0,ems56rn,3365,4313,False,Hiring
838891357.0,folcaraj,622,165,False,Hiring
3052781752.0,globaltravel999,168,500,False,Hiring
4902988306.0,lockwoodr76,224,313,False,Hiring
7.02951e+17,kentwilliam94,5524,4991,False,Hiring
111477678.0,Elena77h,233,94,False,Hiring
8.0019e+17,AngryCDNMom,398,70,False,Hiring
7.53967e+17,RIGHTWAYMA,137,207,False,Hiring
4193942273.0,lynmacjay,5581,4454,False,Hiring
253218158.0,debbieothompson,448,411,False,Hiring
1589371008.0,1hatchco,289,99,False,Hiring
9.72177e+17,michellekoztian,17,124,False,Hiring
7.91983e+17,CarmenRock4,201,100,False,Hiring
2310599003.0,enordin1959,69,14,False,Hiring
28164691.0,san1tdm,1770,2570,False,Hiring
329965409.0,Lilyanag09,75,352,False,Hiring
3192506298.0,LDiamond39,8764,8338,False,Hiring
8.8375e+17,SouthRg,55,105,False,Hiring
1105190389.0,Mimi9060,3489,4974,False,Hiring
9.63378e+17,Beige__Bear,15,106,False,Hiring
8.7114e+17,InsurgencyNQ,2679,2105,False,Hiring
2814356056.0,NancyLChapman,284,335,False,Hiring
7.7421e+17,DJ58091041,256,986,False,Hiring
7.99012e+17,Terry70458,1970,1921,False,Hiring
103430993.0,micmicmel,569,725,False,Hiring
851741624.0,TimothyCollin14,147,115,False,Hiring
15956846.0,Mzlizzie,189,459,False,Hiring
503756696.0,Spark_of_One,190,538,False,Hiring
378827084.0,lunasee03,15,54,False,Hiring
3037073287.0,AlexMoreganXP,423,685,False,Hiring
19055310.0,rfaulhaber,876,648,False,Hiring
4699491769.0,realiceman92,23,35,False,Hiring
9.49039e+17,FredGarza_1967,47,59,False,Hiring
3150796444.0,lafranciepants,2555,1981,False,Hiring
741779779.0,njvagone,2952,2733,False,Hiring
30938516.0,Sterl90,606,505,False,Hiring
1403687809.0,tricia1217,18,71,False,Hiring
616755810.0,9633tm,424,458,False,Hiring
768626647.0,TiberianX52,3901,5002,False,Hiring
7.90278e+17,rguy5558,79,182,False,Hiring
8.89877e+17,Tannenberg14,26,85,False,Hiring
7.19854e+17,williamssueann6,101,138,False,Hiring
538543562.0,JanisMcGovern,5168,4621,False,Hiring
4562633179.0,TheConsulyetti,5147,5116,False,Hiring
2557532022.0,SarahLhl,2370,4501,False,Hiring
